Year,Date,Sport,Event,Event_gender,Team,Country_Code,Athlete,Gender,Medal,CGA,Host_City,Games,Season
2002,25 July – 4 August 2002,Weightlifting,53 kg total,Women,Australia,AUS,Natasha Barker,Female,Silver,AUS,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,53 kg total,Women,Australia,AUS,Seen Lee,Female,Bronze,AUS,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,58 kg snatch,Women,Wales,WAL,Michaela Breeze,Female,Gold,WAL,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,58 kg snatch,Women,Canada,CAN,Maryse Turcotte,Female,Silver,CAN,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,58 kg snatch,Women,India,IND,Sunaina Anand,Female,Bronze,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,58 kg clean and jerk,Women,Canada,CAN,Maryse Turcotte,Female,Gold,CAN,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,58 kg clean and jerk,Women,Wales,WAL,Michaela Breeze,Female,Silver,WAL,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,58 kg clean and jerk,Women,India,IND,Sunaina Anand,Female,Bronze,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,58 kg total,Women,Canada,CAN,Maryse Turcotte,Female,Gold,CAN,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,58 kg total,Women,Wales,WAL,Michaela Breeze,Female,Silver,WAL,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,58 kg total,Women,India,IND,Sunaina Anand,Female,Bronze,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,63 kg snatch,Women,Canada,CAN,Pascale Dorcelus,Female,Gold,CAN,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,63 kg snatch,Women,India,IND,Pratima Kumari,Female,Silver,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,63 kg snatch,Women,India,IND,Prasmita Mangaraj,Female,Bronze,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,63 kg clean and jerk,Women,India,IND,Pratima Kumari,Female,Gold,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,63 kg clean and jerk,Women,India,IND,Prasmita Mangaraj,Female,Silver,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,63 kg clean and jerk,Women,Canada,CAN,Christine Girard,Female,Bronze,CAN,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,63 kg total,Women,India,IND,Pratima Kumari,Female,Gold,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,63 kg total,Women,India,IND,Prasmita Mangaraj,Female,Silver,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,63 kg total,Women,Canada,CAN,Pascale Dorcelus,Female,Bronze,CAN,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,69 kg snatch,Women,Cameroon,CMR,Madeleine Yamechi,Female,Gold,CMR,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,69 kg snatch,Women,India,IND,Neelam Setti Laxmi,Female,Silver,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,69 kg snatch,Women,Nauru,NRU,Sheba Deireragea,Female,Bronze,NRU,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,69 kg clean and jerk,Women,Cameroon,CMR,Madeleine Yamechi,Female,Gold,CMR,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,69 kg clean and jerk,Women,India,IND,Neelam Setti Laxmi,Female,Silver,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,69 kg clean and jerk,Women,Nauru,NRU,Sheba Deireragea,Female,Bronze,NRU,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,69 kg total,Women,Cameroon,CMR,Madeleine Yamechi,Female,Gold,CMR,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,69 kg total,Women,India,IND,Neelam Setti Laxmi,Female,Silver,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,69 kg total,Women,Nauru,NRU,Sheba Deireragea,Female,Bronze,NRU,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg snatch,Women,India,IND,Shailaja Pujari,Female,Gold,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg snatch,Women,Australia,AUS,Deborah Lovely,Female,Silver,AUS,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg snatch,Women,Australia,AUS,Saree Williams,Female,Bronze,AUS,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg clean and jerk,Women,India,IND,Shailaja Pujari,Female,Gold,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg clean and jerk,Women,Australia,AUS,Deborah Lovely,Female,Silver,AUS,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg clean and jerk,Women,Nauru,NRU,Mary Diranga,Female,Bronze,NRU,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg total,Women,India,IND,Shailaja Pujari,Female,Gold,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg total,Women,Australia,AUS,Deborah Lovely,Female,Silver,AUS,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg total,Women,Australia,AUS,Saree Williams,Female,Bronze,AUS,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg+ snatch,Women,Australia,AUS,Caroline Pileggi,Female,Gold,AUS,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg+ snatch,Women,New Zealand,NZL,Olivia Baker,Female,Silver,NZL,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg+ snatch,Women,Nauru,NRU,Reanna Solomon,Female,Bronze,NRU,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg+ clean and jerk,Women,Nauru,NRU,Reanna Solomon,Female,Gold,NRU,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg+ clean and jerk,Women,Australia,AUS,Caroline Pileggi,Female,Silver,AUS,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg+ clean and jerk,Women,New Zealand,NZL,Olivia Baker,Female,Bronze,NZL,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg+ total,Women,Nauru,NRU,Reanna Solomon,Female,Gold,NRU,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg+ total,Women,Australia,AUS,Caroline Pileggi,Female,Silver,AUS,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Weightlifting,75 kg+ total,Women,New Zealand,NZL,Olivia Baker,Female,Bronze,NZL,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Wrestling,55 kg,Men,India,IND,Krishan Kumar,Male,Gold,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Wrestling,55 kg,Men,Canada,CAN,Mikheil Japaridze,Male,Silver,CAN,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Wrestling,55 kg,Men,South Africa,RSA,Shaun Williams,Male,Bronze,RSA,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Wrestling,60 kg,Men,Canada,CAN,Guivi Sissaouri,Male,Gold,CAN,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Wrestling,60 kg,Men,India,IND,Shokinder Tomar,Male,Silver,IND,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Wrestling,60 kg,Men,Nigeria,NGR,Tebe Dorgu,Male,Bronze,NGR,Manchester,2002 Commonwealth Games,Summer
2002,25 July – 4 August 2002,Wrestling,66 kg,Men,India,IND,Ramesh Kumar,Male,Gold,IND,Manchester,2002 Commonwealth Games,Summer
